CNPJ_BASICO;CNPJ_ORDEM;CNPJ_DV;IDENTIFICADOR_MATRIZ_FILIAL;NOME_FANTASIA;SITUACAO_CADASTRAL;DATA_SITUACAO_CADASTRAL;MOTIVO_SITUACAO_CADASTRAL;NOME_CIDADE_EXTERIOR;PAIS;DATA_INICIO_ATIVIDADE;CNAE_FISCAL_PRINCIPAL;CNAE_FISCAL_SECUNDARIA;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD_1;TELEFONE_1;DDD_2;TELEFONE_2;DDD_FAX;FAX;CORREIO_ELETRONICO;SITUACAO_ESPECIAL;DATA_SITUACAO_ESPECIAL;ENDERECO_COMPLETO;CNAE_PRINCIPAL_FILTRO
"08532838";"0001";"38";"1";"";"02";"20060818";"00";"";"";"20060818";"0311601";"0312401";"RUA";"MARIA DA CONCEICAO SIMOES";"45";"TERREO";"VILA GILDA";"04952130";"SP";"7107";"11";"58962478";"";"";"";"";"cbmazzon@terra.com.br";"";"";"RUA, MARIA DA CONCEICAO SIMOES, 45, TERREO, VILA GILDA, 04952130, SP, 7107, Brasil";1
"08535796";"0001";"99";"1";"";"02";"20061220";"00";"";"";"20061220";"0322101";"0210101,0121101,0321301";"ESTRADA";"DR. FRANCISCO DE CASTRO NEVES";"1.970";"CAIXA POSTAL 1905";"TRIANGULO AZUL";"06890000";"SP";"5447";"11";"99521370";"";"";"";"";"";"";"";"ESTRADA, DR. FRANCISCO DE CASTRO NEVES, 1.970, CAIXA POSTAL 1905, TRIANGULO AZUL, 06890000, SP, 5447, Brasil";1
"08539296";"0001";"25";"1";"";"02";"20061218";"00";"";"";"20061218";"0322101";"0322104,0321301";"SITIO";"AGUA DOURADA";"S/N";"";"ZONA RURAL";"18970000";"SP";"6337";"14";"97844968";"14";"33421185";"";"";"qualitec@cednet.com";"";"";"SITIO, AGUA DOURADA, S/N, ZONA RURAL, 18970000, SP, 6337, Brasil";1
"08522916";"0001";"13";"1";"";"02";"20061212";"00";"";"";"20061212";"0322101";"0321301";"CHACARA";"RECANTO DAS ESTACOES";"S/N";"";"BARRA DAS PEDRAS / SEDE";"15600001";"SP";"6411";"17";"34636702";"";"";"";"";"";"";"";"CHACARA, RECANTO DAS ESTACOES, S/N, BARRA DAS PEDRAS / SEDE, 15600001, SP, 6411, Brasil";1
"08279460";"0001";"02";"1";"";"02";"20240830";"00";"";"";"20060817";"0322101";"";"AVENIDA";"BARRETOS";"222";"";"CENTRO";"38220000";"MG";"5031";"34";"96872441";"";"";"";"";"SERGIOLEONELGAMA@HOTMAIL.COM";"";"";"AVENIDA, BARRETOS, 222, CENTRO, 38220000, MG, 5031, Brasil";1
"08554363";"0001";"80";"1";"";"02";"20061122";"00";"";"";"20061122";"0322101";"";"SITIO";"BOM RETIRO";"S/N";"ZONA RURAL";"MACHADOS";"13960000";"SP";"7143";"19";"38952526";"19";"38952526";"19";"38952526";"";"";"";"SITIO, BOM RETIRO, S/N, ZONA RURAL, MACHADOS, 13960000, SP, 7143, Brasil";1
"08559748";"0001";"30";"1";"";"02";"20061228";"00";"";"";"20061228";"0322101";"0133402,0321301";"SITIO";"PARAISO";"SN";"ZONA RURAL";"AREIAS";"11900000";"SP";"6953";"13";"97480239";"13";"38212135";"";"";"tamadacarlos@terra.com.br";"";"";"SITIO, PARAISO, SN, ZONA RURAL, AREIAS, 11900000, SP, 6953, Brasil";1
"08563909";"0001";"60";"1";"";"02";"20061101";"00";"";"";"20061101";"0311601";"";"RUA";"PEDRO ORTEGA FILHO";"18";"";"VILA DOS PESCADORES";"15225000";"SP";"2971";"17";"32451284";"";"";"";"";"volpi6@itelefonica.com.br";"";"";"RUA, PEDRO ORTEGA FILHO, 18, VILA DOS PESCADORES, 15225000, SP, 2971, Brasil";1
"08590324";"0001";"39";"1";"";"02";"20070112";"00";"";"";"20070112";"0322101";"";"ESTRADA";"MUNICIPAL DO RIO DO PEIXE";"S/N";"KM 11";"RIO DO PEIXE";"17400000";"SP";"6435";"14";"34711461";"14";"34710723";"14";"34711461";"FISHFACIL@FISHFACIL.COM.BR";"";"";"ESTRADA, MUNICIPAL DO RIO DO PEIXE, S/N, KM 11, RIO DO PEIXE, 17400000, SP, 6435, Brasil";1
"08594474";"0001";"10";"1";"";"02";"20070120";"00";"";"";"20070120";"0312401";"0312402";"LAGO";"RIO TIETE";"SN";"RURAL";"SALTO DO AVANHANDAVA";"16350000";"SP";"6199";"18";"36551230";"18";"36551730";"18";"36551230";"vfdsilva@fazenda.sp.gov.br";"";"";"LAGO, RIO TIETE, SN, RURAL, SALTO DO AVANHANDAVA, 16350000, SP, 6199, Brasil";1
"08599234";"0001";"09";"1";"";"02";"20070112";"00";"";"";"20070112";"0312401";"";"RUA";"OSVALDO DE CAMARGO";"1695";"";"CENTRO";"17980000";"SP";"6809";"18";"38711419";"";"";"18";"38713265";"netanias@abcrede.com.br";"";"";"RUA, OSVALDO DE CAMARGO, 1695, CENTRO, 17980000, SP, 6809, Brasil";1
"08599258";"0001";"68";"1";"";"02";"20070118";"00";"";"";"20070118";"0312401";"";"RUA";"ANITA GARIBALDI";"169";"";"VILA BARROS";"17900000";"SP";"6389";"18";"38221792";"";"";"";"";"";"";"";"RUA, ANITA GARIBALDI, 169, VILA BARROS, 17900000, SP, 6389, Brasil";1
"08619039";"0001";"01";"1";"";"02";"20070119";"00";"";"";"20070119";"0312401";"";"RUA";"FRANCISCA SENHORINHA CARNEIRO";"2013";"";"VILA MUNICIPAL";"15370000";"SP";"6849";"18";"37048500";"";"";"";"";"";"";"";"RUA, FRANCISCA SENHORINHA CARNEIRO, 2013, VILA MUNICIPAL, 15370000, SP, 6849, Brasil";1
"08619098";"0001";"71";"1";"";"02";"20070124";"00";"";"";"20070124";"0312401";"";"LAGO";"USINA NOVA AVANHANDAVA";"5";"";"VILA ANGLO";"16350000";"SP";"6199";"18";"36551484";"";"";"";"";"";"";"";"LAGO, USINA NOVA AVANHANDAVA, 5, VILA ANGLO, 16350000, SP, 6199, Brasil";1
"08625452";"0001";"70";"1";"";"02";"20070129";"00";"";"";"20070129";"0312401";"";"ACESSO";"LINHA FRIGORIFICO(ATUAL R.JOSE ANTONIO BALDOINO)";"3034";"LOTE  6 A                       RANCHO SANTISTA";"JD.SAO LUIZ";"15370000";"SP";"6849";"18";"91011390";"";"";"";"";"";"";"";"ACESSO, LINHA FRIGORIFICO(ATUAL R.JOSE ANTONIO BALDOINO), 3034, LOTE  6 A                       RANCHO SANTISTA, JD.SAO LUIZ, 15370000, SP, 6849, Brasil";1
"08649680";"0001";"80";"1";"";"02";"20070202";"00";"";"";"20070202";"0312401";"";"RUA";"MARIA FRANCISCA PEREIRA";"752";"";"PRIMAVERA";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"RUA, MARIA FRANCISCA PEREIRA, 752, PRIMAVERA, 19273000, SP, 7265, Brasil";1
"08653119";"0001";"75";"1";"";"02";"20070209";"00";"";"";"20070209";"0312401";"";"RUA";"PAULO DE ARRUDA MENDES";"551";"CASA 2";"MARRECAS";"17980000";"SP";"6809";"18";"38711419";"";"";"18";"38713265";"netanias@abcrede.com.br";"";"";"RUA, PAULO DE ARRUDA MENDES, 551, CASA 2, MARRECAS, 17980000, SP, 6809, Brasil";1
"08684369";"0001";"72";"1";"";"02";"20070227";"00";"";"";"20070227";"0311601";"0312401";"RUA";"EUCLIDES DO PRADO";"500";"";"LAZARO";"11680000";"SP";"7209";"12";"38421187";"";"";"";"";"";"";"";"RUA, EUCLIDES DO PRADO, 500, LAZARO, 11680000, SP, 7209, Brasil";1
"08704821";"0001";"10";"1";"";"02";"20070226";"00";"";"";"20070226";"0312401";"";"OUTROS";"ASSENTAMENTO LAUDENOR DE SOUZA";"S/N";"";"BAIRRO COREMA";"19280000";"SP";"7187";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"OUTROS, ASSENTAMENTO LAUDENOR DE SOUZA, S/N, BAIRRO COREMA, 19280000, SP, 7187, Brasil";1
"08712522";"0001";"28";"1";"";"02";"20070228";"00";"";"";"20070228";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32819106";"18";"32811437";"";"";"";"";"";"LAGO, SERGIO MOTA, S/N, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08712536";"0001";"41";"1";"";"02";"20070308";"00";"";"";"20070308";"0312401";"";"AVENIDA";"ERIVELTON FRANCISCO DE OLIVEIRA";"3125";"";"PRIMAVERA";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"AVENIDA, ERIVELTON FRANCISCO DE OLIVEIRA, 3125, PRIMAVERA, 19273000, SP, 7265, Brasil";1
"08722310";"0001";"21";"1";"";"02";"20070305";"00";"";"";"20070305";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"KM  20,0";"ZONA RURAL";"19470000";"SP";"6927";"18";"32511378";"18";"32811437";"";"";"";"";"";"LAGO, SERGIO MOTA, S/N, KM  20,0, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08735404";"0001";"35";"1";"";"02";"20070307";"00";"";"";"20070307";"0312401";"";"LAGO";"SERGIO MOTA";"S/N";"KM 18,0";"ZONA RURAL";"19470000";"SP";"6927";"18";"32511378";"18";"32811437";"";"";"";"";"";"LAGO, SERGIO MOTA, S/N, KM 18,0, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08743705";"0001";"00";"1";"";"02";"20070322";"00";"";"";"20070322";"0312401";"";"OUTROS";"ESTANCIA MODELO";"SN";"";"MAQUININHA";"17900000";"SP";"6389";"18";"38211159";"";"";"";"";"";"";"";"OUTROS, ESTANCIA MODELO, SN, MAQUININHA, 17900000, SP, 6389, Brasil";1
"08806312";"0001";"07";"1";"";"02";"20070410";"00";"";"";"20070410";"0312401";"";"AVENIDA";"ERIVELTON FRANCISCO DE OLIVEIRA";"3575";"";"PRIMAVERA";"19273000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"AVENIDA, ERIVELTON FRANCISCO DE OLIVEIRA, 3575, PRIMAVERA, 19273000, SP, 7265, Brasil";1
"08873071";"0001";"00";"1";"OIAPESC";"02";"20230207";"00";"";"";"20070516";"0311601";"0311602,0311604,0312401,0322107,1020102,4634603,4722902";"RUA";"GETULIO VARGAS";"904";"";"CENTRO";"68980000";"AP";"0609";"96";"32230110";"";"";"";"";"";"";"";"RUA, GETULIO VARGAS, 904, CENTRO, 68980000, AP, 0609, Brasil";1
"08900873";"0001";"62";"1";"";"02";"20070522";"00";"";"";"20070522";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08914659";"0001";"65";"1";"";"02";"20070626";"00";"";"";"20070626";"0322101";"";"ESTRADA";"BAIRRO DO MATADOURO";"2228";"ESTANCIA YAGI";"JUNQUEIROPOLIS";"17890000";"SP";"6621";"18";"38214497";"18";"38214467";"18";"38214497";"aldojbarbosa@uol.com.br";"";"";"ESTRADA, BAIRRO DO MATADOURO, 2228, ESTANCIA YAGI, JUNQUEIROPOLIS, 17890000, SP, 6621, Brasil";1
"08914083";"0001";"36";"1";"";"02";"20070614";"00";"";"";"20070614";"0312401";"0311601";"AVENIDA";"JAIRE";"346";"";"JAIRE";"11920000";"SP";"6507";"13";"38414661";"";"";"13";"38412548";"eneas-monteiro@uol.com.br";"";"";"AVENIDA, JAIRE, 346, JAIRE, 11920000, SP, 6507, Brasil";1
"08183528";"0001";"55";"1";"";"02";"20060725";"00";"";"";"20060725";"0311601";"0312401";"RUA";"TULIPA";"10";"";"JD AEROPORTO";"17980000";"SP";"6809";"18";"38714340";"";"";"18";"38714340";"COLONIADEPESCADORES@TERRA.COM.BR";"";"";"RUA, TULIPA, 10, JD AEROPORTO, 17980000, SP, 6809, Brasil";1
"08315415";"0001";"66";"1";"";"02";"20060920";"00";"";"";"20060920";"0311601";"0312401";"RUA";"SIMAO DE OLIVEIRA";"120";"";"CENTRO";"17870000";"SP";"6417";"18";"38661128";"";"";"";"";"";"";"";"RUA, SIMAO DE OLIVEIRA, 120, CENTRO, 17870000, SP, 6417, Brasil";1
"08544699";"0001";"62";"1";"";"02";"20061216";"00";"";"";"20061216";"0311601";"0312401";"RUA";"JARDIM LAGOA SAO PAULO";"S/N";"LOTE 01";"JARDIM LAGOA SAO PAULO";"19470000";"SP";"6927";"18";"32811024";"18";"32814333";"18";"32814333";"ecbrasil@terra.com.br";"";"";"RUA, JARDIM LAGOA SAO PAULO, S/N, LOTE 01, JARDIM LAGOA SAO PAULO, 19470000, SP, 6927, Brasil";1
"08653133";"0001";"79";"1";"";"02";"20070215";"00";"";"";"20070215";"0312401";"";"RUA";"GERALDO PEREIRA";"1463";"";"CENTRO";"17980000";"SP";"6809";"18";"38711419";"";"";"18";"38713265";"netanias@abcrede.com.br";"";"";"RUA, GERALDO PEREIRA, 1463, CENTRO, 17980000, SP, 6809, Brasil";1
"08734859";"0001";"36";"1";"";"02";"20070327";"00";"";"";"20070327";"0312401";"";"AVENIDA";"DONA JANE CONCEICAO";"146";"";"PAULISTA";"13401110";"SP";"6875";"19";"34324925";"";"";"";"";"";"";"";"AVENIDA, DONA JANE CONCEICAO, 146, PAULISTA, 13401110, SP, 6875, Brasil";1
"08811080";"0001";"77";"1";"";"02";"20070510";"00";"";"";"20070510";"0322101";"0111302,0131800";"ESTRADA";"CAMPININHA A ITAVUVU";"500";"SITIO CAMPININHA";"CAMPININHA";"18103000";"SP";"7145";"11";"36541569";"15";"82876109";"";"";"sindicato.rural.so@bol.com.br";"";"";"ESTRADA, CAMPININHA A ITAVUVU, 500, SITIO CAMPININHA, CAMPININHA, 18103000, SP, 7145, Brasil";1
"08915588";"0001";"15";"1";"";"02";"20070620";"00";"";"";"20070620";"0312401";"";"RUA";"IZAIAS  JOSE DE MORAIS";"1551";"";"PRIMAVERA";"19274000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"RUA, IZAIAS  JOSE DE MORAIS, 1551, PRIMAVERA, 19274000, SP, 7265, Brasil";1
"08920816";"0001";"45";"1";"";"02";"20220217";"00";"";"063";"20070705";"0311601";"";"";"PUERTO DE COMODORO RIVADAVIA SECCION 3,";"S/N";"";"";"";"EX";"9707";"87";"88351606";"87";"88380825";"";"";"NICOLAS.TARIGO@PESCANOVABRASIL.COM.BR";"";"";"PUERTO DE COMODORO RIVADAVIA SECCION 3,, S/N, EX, 9707, Brasil";1
"08924495";"0001";"57";"1";"PESQUE E PAGUE SILVA";"02";"20070627";"00";"";"";"20070627";"0322101";"5611203";"RUA";"EGIDIO ROMUALDO DA SILVA";"500";"FUNDOS";"GASPAR GRANDE";"89110001";"SC";"8117";"47";"33971275";"";"";"";"";"";"";"";"RUA, EGIDIO ROMUALDO DA SILVA, 500, FUNDOS, GASPAR GRANDE, 89110001, SC, 8117, Brasil";1
"08924879";"0001";"70";"1";"";"02";"20070621";"00";"";"";"20070621";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08952366";"0001";"72";"1";"";"02";"20070702";"00";"";"";"20070702";"0311601";"0311602";"RUA";"PARDAL";"393";"APT   21 - B";"JARDIM DOS PASSAROS";"11432090";"SP";"6475";"13";"33831048";"";"";"";"";"";"";"";"RUA, PARDAL, 393, APT   21 - B, JARDIM DOS PASSAROS, 11432090, SP, 6475, Brasil";1
"08958687";"0001";"84";"1";"";"02";"20070719";"00";"";"";"20070719";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"08959573";"0001";"59";"1";"";"02";"20070725";"00";"";"";"20070725";"0312401";"";"RUA";"ENGENHEIRO PEDRO CAMARGO";"809";"CASA  RESIDENCIA";"CENTRO";"17990000";"SP";"6829";"18";"38711419";"18";"38713265";"18";"38713033";"netanias@abcrede.com.br";"";"";"RUA, ENGENHEIRO PEDRO CAMARGO, 809, CASA  RESIDENCIA, CENTRO, 17990000, SP, 6829, Brasil";1
"08994129";"0001";"74";"1";"";"02";"20070814";"00";"";"";"20070814";"0312401";"0111302,0151201";"SÍTIO";"JAGUARI";"SN";"";"RURAL";"13880000";"SP";"7231";"19";"36411870";"19";"36411518";"";"";"";"";"";"SÍTIO, JAGUARI, SN, RURAL, 13880000, SP, 7231, Brasil";1
"09001806";"0001";"79";"1";"";"02";"20070707";"00";"";"";"20070707";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09055205";"0001";"49";"1";"";"02";"20070911";"00";"";"";"20070911";"0322101";"0111302";"AVENIDA";"PACIFICO MONEDA GLEBA G";"S/N";"ANEXO GLEBA G";"VARGEAO";"13910001";"SP";"6595";"19";"38675463";"13";"32278389";"";"";"";"";"";"AVENIDA, PACIFICO MONEDA GLEBA G, S/N, ANEXO GLEBA G, VARGEAO, 13910001, SP, 6595, Brasil";1
"09059033";"0001";"81";"1";"";"02";"20070911";"00";"";"";"20070911";"0312401";"";"AVENIDA";"PERIMETRAL";"1506";"CASA  RESIDENCIA";"MARRECAS";"17980000";"SP";"6809";"18";"38711419";"18";"38713265";"18";"38711419";"netanias@abcrede.com.br";"";"";"AVENIDA, PERIMETRAL, 1506, CASA  RESIDENCIA, MARRECAS, 17980000, SP, 6809, Brasil";1
"09079605";"0001";"94";"1";"";"02";"20070921";"00";"";"";"20070921";"0312401";"";"RUA";"BENEDITO GONCALVES DE MELO";"2675";"";"AREIA BRANCA";"17980000";"SP";"6809";"18";"38711419";"18";"38713265";"18";"38711419";"netanias@abcrede.com.br";"";"";"RUA, BENEDITO GONCALVES DE MELO, 2675, AREIA BRANCA, 17980000, SP, 6809, Brasil";1
"09080139";"0001";"67";"1";"";"02";"20070925";"00";"";"";"20070925";"0312401";"0151203";"SÍTIO";"  ROD. SP95 596 SIT.SO JOAO DO BARREIRO";"SN";"";"BARREIRO";"13904382";"SP";"6137";"19";"38073615";"19";"38077499";"";"";"";"";"";"SÍTIO, ROD. SP95 596 SIT.SO JOAO DO BARREIRO, SN, BARREIRO, 13904382, SP, 6137, Brasil";1
"09104444";"0001";"41";"1";"";"02";"20070924";"00";"";"";"20070924";"0312401";"";"RUA";"BENEDITO DE ABREU";"945";"";"CENTRO";"15750000";"SP";"7015";"17";"36331220";"17";"36331220";"17";"36331220";"marcondes@melfinet.com.br";"";"";"RUA, BENEDITO DE ABREU, 945, CENTRO, 15750000, SP, 7015, Brasil";1
"09105914";"0001";"91";"1";"";"02";"20071002";"00";"";"";"20071002";"0312401";"";"RUA";"RUA OLAVO BILAC";"455";"CASA";"CENTRO";"15390000";"SP";"6561";"18";"37451194";"";"";"";"";"dp_renovarcont@hotmail.com";"";"";"RUA, RUA OLAVO BILAC, 455, CASA, CENTRO, 15390000, SP, 6561, Brasil";1
"09111389";"0001";"17";"1";"";"02";"20071003";"00";"";"";"20071003";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09119516";"0001";"24";"1";"";"02";"20071001";"00";"";"";"20071001";"0312401";"";"ACESSO";"PESCADOR - RIO AGUAPEI";"S/N";"";"INDAIA DO AGUAPEI";"17830000";"SP";"6421";"18";"35814162";"";"";"";"";"";"";"";"ACESSO, PESCADOR - RIO AGUAPEI, S/N, INDAIA DO AGUAPEI, 17830000, SP, 6421, Brasil";1
"09119665";"0001";"93";"1";"";"02";"20070912";"00";"";"";"20070912";"0312401";"";"RUA";"ARTHUR ZUZI";"605";"";"SANTA ROSA I";"13661190";"SP";"6915";"19";"35852294";"19";"35811286";"19";"35892231";"mariangela.neto@terra.com.br";"";"";"RUA, ARTHUR ZUZI, 605, SANTA ROSA I, 13661190, SP, 6915, Brasil";1
"09122707";"0001";"45";"1";"";"02";"20070926";"00";"";"";"20070926";"0312401";"0322101";"RUA";"PARA";"12Q33";"LOTE";"URUBUPUNGA";"16920000";"SP";"6321";"67";"84250789";"";"";"";"";"";"";"";"RUA, PARA, 12Q33, LOTE, URUBUPUNGA, 16920000, SP, 6321, Brasil";1
"09125115";"0001";"87";"1";"";"02";"20071008";"00";"";"";"20071008";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09125178";"0001";"33";"1";"";"02";"20071004";"00";"";"";"20071004";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09127106";"0001";"25";"1";"";"02";"20071015";"00";"";"";"20071015";"0311601";"0311602";"RUA";"BENEDITO HENRIQUE";"307";"CASA  04";"PEREQUE - MIRIM";"11680000";"SP";"7209";"12";"38424592";"";"";"";"";"vagnerpaulo@hotmail.com";"";"";"RUA, BENEDITO HENRIQUE, 307, CASA  04, PEREQUE - MIRIM, 11680000, SP, 7209, Brasil";1
"09142034";"0001";"95";"1";"";"02";"20071009";"00";"";"";"20071009";"0312401";"0322101";"RUA";"MARECHAL DEODORO";"2813";"CASA";"SANTA CECILIA";"16900005";"SP";"6141";"18";"97456690";"";"";"";"";"";"";"";"RUA, MARECHAL DEODORO, 2813, CASA, SANTA CECILIA, 16900005, SP, 6141, Brasil";1
"09155040";"0001";"87";"1";"";"02";"20071005";"00";"";"";"20071005";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09155092";"0001";"53";"1";"";"02";"20071018";"00";"";"";"20071018";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09155131";"0001";"12";"1";"";"02";"20071024";"00";"";"";"20071024";"0312401";"";"RUA";"ANTONIO TEIXEIRA LIMA";"560";"";"MARRECAS";"17980000";"SP";"6809";"18";"38711419";"18";"38713265";"18";"38711419";"netanias@abcrede.com.br";"";"";"RUA, ANTONIO TEIXEIRA LIMA, 560, MARRECAS, 17980000, SP, 6809, Brasil";1
"09160986";"0001";"31";"1";"";"02";"20071022";"00";"";"";"20071022";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09165502";"0001";"47";"1";"";"02";"20071003";"00";"";"";"20071003";"0312401";"";"RUA";"SERI GODOY";"848";"";"PRIMAVERA";"19274000";"SP";"7265";"18";"32841989";"";"";"18";"32841989";"organteq@yahoo.com.br";"";"";"RUA, SERI GODOY, 848, PRIMAVERA, 19274000, SP, 7265, Brasil";1
"09165594";"0001";"65";"1";"";"02";"20071025";"00";"";"";"20071025";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"81291422";"18";"32814375";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09165627";"0001";"77";"1";"";"02";"20071029";"00";"";"";"20071029";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32811437";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09171970";"0001";"24";"1";"";"02";"20071022";"00";"";"";"20071022";"0312401";"";"LAGO";"SERGIO MOTA";"SN";"";"ZONA RURAL";"19470000";"SP";"6927";"18";"32871138";"";"";"";"";"";"";"";"LAGO, SERGIO MOTA, SN, ZONA RURAL, 19470000, SP, 6927, Brasil";1
"09179890";"0001";"15";"1";"";"02";"20071105";"00";"";"";"20071105";"0312401";"0322101";"AVENIDA";"SAMIRA ZAHR";"209";"CASA";"CENTRO";"16920000";"SP";"6321";"18";"81242570";"";"";"";"";"";"";"";"AVENIDA, SAMIRA ZAHR, 209, CASA, CENTRO, 16920000, SP, 6321, Brasil";1
"09183618";"0001";"09";"1";"";"02";"20071108";"00";"";"";"20071108";"0322101";"";"ESTRADA";"MUNICIPAL DE VOTUPORANGA A VALENTIM GENTIL 06 KM";"S/N";"      SITIO SAO JOSE";"ZONA RURAL";"15500970";"SP";"7245";"17";"34224520";"17";"34224017";"17";"34223053";"sindicatoruralvot@terra.com.br";"";"";"ESTRADA, MUNICIPAL DE VOTUPORANGA A VALENTIM GENTIL 06 KM, S/N, SITIO SAO JOSE, ZONA RURAL, 15500970, SP, 7245, Brasil";1
"09209443";"0001";"61";"1";"";"02";"20071031";"00";"";"";"20071031";"0312401";"";"RUA";"PROFESSOR CAMPOS";"13-62";"";"CENTRO";"19470000";"SP";"6927";"18";"32811024";"18";"32814333";"18";"32814333";"ec.brasil@terra.com.br";"";"";"RUA, PROFESSOR CAMPOS, 13-62, CENTRO, 19470000, SP, 6927, Brasil";1
"09230679";"0001";"80";"1";"";"02";"20071126";"00";"";"";"20071126";"0312401";"";"LAGO";"CAPIVARA";"S/N";"";"ZONA RURAL";"19640000";"SP";"6499";"18";"91343489";"";"";"";"";"";"";"";"LAGO, CAPIVARA, S/N, ZONA RURAL, 19640000, SP, 6499, Brasil";1
"09240632";"0001";"05";"1";"";"02";"20071204";"00";"";"";"20071204";"0312401";"";"RUA";"QUATRO";"2505";"";"MARRECAS";"17980000";"SP";"6809";"18";"38711519";"";"";"18";"38711905";"escripanorama@terra.com.br";"";"";"RUA, QUATRO, 2505, MARRECAS, 17980000, SP, 6809, Brasil";1
"09263629";"0001";"07";"1";"";"02";"20071205";"00";"";"";"20071205";"0312401";"0322101";"RUA";"NAGIB HABIB ASSEIS";"675";"CASA";"CENTRO";"16980000";"SP";"6457";"18";"37051389";"";"";"";"";"";"";"";"RUA, NAGIB HABIB ASSEIS, 675, CASA, CENTRO, 16980000, SP, 6457, Brasil";1
"09288567";"0001";"80";"1";"";"02";"20071220";"00";"";"";"20071220";"0311601";"0311602";"RUA";"BASSIN NAGIB TRABULSI";"107";"APT: 52;";"PONTA DA PRAIA";"11030540";"SP";"7071";"13";"32317895";"";"";"";"";"";"";"";"RUA, BASSIN NAGIB TRABULSI, 107, APT: 52, PONTA DA PRAIA, 11030540, SP, Brasil";1
